qa_id,qa_type,question,answer,model,effective,update_by,update_time,model_list,model_num,model_id,cat_name,error_list
ICWIKI202309040195,常见问题,洗衣液缺液提醒：洗衣液 图标快速闪烁,"提示/现象：洗衣液图标 持续快速闪烁
原因及解决方法：
洗衣液缺液提醒，将洗衣液添加至MAX液位线, 若图标仍持续闪烁， 请联系售后客服。",H1Neo,2023-09-04 15:57:51 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040170,常见问题,烘干倒计时，最后一分钟持续时间过长,您好，显示时间的跳变属于正常现象。烘干进程中石头分子筛洗烘一体机的RR洗烘算法会根据衣物的潮湿状态进行智能判断，当未达到判干条件时会自动调节。最后一分钟机器进入降温状态，当达到设定开门温度时，会正常结束烘干流程，请您放心使用。,H1Neo,2023-09-04 16:02:52 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040173,常见问题,烘干时间太长了，没有烘干时长的选择（烘干时间都要1个小时以上，不能接受）,您好，不同材质及重量的衣物含水率不同，如果您自行选择烘干时间，可能会导致您的衣物无法烘干或过度烘干。石头分子筛洗烘一体机的洗烘或烘干程序，会根据您选择的洗护程序与和RR智能算法专门调试的，软件算法自动判干，衣干即停。石头分子筛洗烘一体机的吸附式烘干能力，烘干时长上已经是非常高效的，请您放心使用。,H1Neo,2023-09-04 16:06:04 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040169,常见问题,烘干时间过长可能的原因,"您好，石头分子筛洗烘一体机显示的默认时间是按照洗护程序与衣物重量预估的时间，洗衣机为保证最佳洗涤 /烘干效果，进行智能调节，实现最佳烘干效果，烘干的时间过长，可能出现以下情况，如有任何疑问，您可以随时联系售后，我们将为您排查可能出现的问题。
是否根据衣物类型选择了合适的程序。
单次洗烘衣物数量太多，筒内衣物塞的太满。",H1Neo,2023-09-04 15:59:51 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040148,常见问题,烘干的时候为什么有水流声？,您好，石头洗烘一体机的烘干系统需要有水参与降温，同时排水泵周期性的将凝结出的水份排出，因此您听到的是排水泵的排水声音，属于正常现象，请您放心使用。,H1Neo,2023-09-04 16:14:52 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040126,常见问题,"烘干的时候，门玻璃、机身两侧、上盖板、控制面板发热的原因？
",您好，洗衣机在烘干进程中或结束时，烘干元器件的运行使机器散发的热度，温度在安全使用的范围内，属于正常现象，可放心使用。,H1Neo,2023-09-04 15:55:51 已生效,衡晶晶,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040151,常见问题,用户自己使用软件测试机器噪音值高于官方宣传的数值,"您好，石头洗烘一体机的噪音是按照国标要求测试的，使用的是洗衣机行业内统一的标准测试方法，请您放心使用。
（如客户认不认同，安排售后上门检测吧）
内部知识了解：噪音的标准测试方法，消音室内选取六个点进行公式计算，使用的电容式音频传感器是非常精密的传感器，国际大牌需要几千美元一个，每次需要标准声源校正；而且传感器的位置距离洗衣机表面1米，高度也是根据洗衣机高度尺寸计算好的。
手机的麦克风，灵敏度分散很大，显示数值只能参考，不能评判洗衣机噪音。",H1Neo,2023-09-04 16:06:52 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040127,常见问题,用户触摸机身外部有静电感,您好，这是正常现象，秋冬季节空气干燥容易产生静电，触摸到机身外部的时候，可能有短暂的静电感。,H1Neo,2023-09-04 16:05:51 已生效,衡晶晶,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040159,常见问题,甩干阶段， 中间停留了至少3分钟(期间看到滚筒一直在慢速转圈，不知在干啥)。请问这是正常的吗？,您好，这是正常现象，衣物高速脱水前的抖散动作，请您放心使用。,H1Neo,2023-09-04 16:00:06 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040182,常见问题,真丝衣物烘缩水了，怎么办？,"排查：您是否按照衣物标签上的使用要求进行洗护的？如果您无法确认水洗标内容，可以拍个衣物的标签我帮您看一下。
使用了哪个程序洗护的衣物？
未使用真丝程序：建议您使用专用的【丝绸】洗烘程序进行洗护。
上述条件都满足，但缩水了
您好，真丝织物是天然纤维，相互固结不牢固，比较容易缩水，衣物出厂前如果做的预缩处理不够，在洗烘时可能会有缩率存在。权威机构对于可支持洗衣机烘干真丝衣物，要求最大烘干温度≤46℃，石头分子筛洗烘一体机的测试结果是37℃左右。
您可以了解一下『真丝衣物的还原方法』，可能对您有帮助。
真丝面料熨烫，将衣服风干至70%，熨烫温度应在150摄氏度以下。用清水均匀喷洒，3-5分钟后熨烫，边熨烫边拉伸衣物。",H1Neo,2023-09-04 16:04:51 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202403041796,产品参数,石头H1Neo的洗涤模式转速是多少？,您好，石头H1Neo的洗涤转速一般在50转/分左右，洗涤过程中会根据不同的程序进行变速洗涤，最高脱水转速1200转/分。,H1Neo,2024-03-04 10:12:49 已生效,衡晶晶,2024-03-04 10:12:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040198,常见问题,石头分子筛洗烘一体机如何保养？有哪些注意事项？,"您好，石头分子筛洗烘一体机任何清洁前都务必拔下电源插头，拆卸后的部件务必安装到位，检查测试后再使用，请做好洗衣机的定期清洁，避免不必要的维修，可以延长使用寿命。
保养须知：
当排水泵有热水流出的可能，请冷却后再打开，当心烫伤。
进水阀过滤网，建议每月清洗，或屏显“E1”错误信息提示时清洗。
如洗涤剂自动投放异常，请检查并清洁储液盒与机器连接口。
",H1Neo,2023-09-04 16:09:04 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040197,常见问题,石头分子筛洗烘一体机的售后政策？,请参考【说明书】,H1Neo,2023-09-04 15:56:07 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040192,常见问题,石头分子筛洗烘一体机连接APP时，出现了失败该如何处理？,"可按照以下方式帮助用户解决连网异常的问题，另：洗衣机通常安装在阳台或卫生间，WIFI信号可能会较弱，也了解一下用户安放的位置，辅助判断。
扫描机身二维码阶段，请确认以下操作：
采用扫描机身二维码的方式进行连接，在配网最后一步，手机可能会询问是否要加入名为“roborock-****”的Wi-Fi，需要您选择允许；
需要确认是否已经授权roborock手机权限，包括本地网络、位置、相机；
扫码无法连接洗衣机，请根据APP连网提示选择【手动连接】
若扫码不成功，请确认以下操作：
WIFI的SSID有无特殊字符，最好为字母数字。WIFI热点为2.4G网络，洗衣机暂不支持5G网络，双频合一的Wi-Fi也可能会出现连接异常；
WIFI连接步骤是否正确，Wi-Fi密码是否正确，检查大小写、空格等；
仍连接不上，建议用户录制操作视频，通过查看视频是否有错误操作（WIFI热点列表中保存了洗衣机的热点；密码输入是否正确，区分大小写，有无空格）；
使用另一台手机移动网络建立WIFI热点，尝试WIFI连接，连接成功说明家庭网络问题，尝试更改路由器设置（例如：MAC地址，白名单）；
修改DNS地址
特例1：部分华为、三星手机可能无法主动连接至洗衣机热点，若上述排查都无解，引导用户尝试按照app引导进行手动连接
特例2：洗衣机不支持连接到超强加密（WPA3） 形式的WI-FI；",H1Neo,2023-09-04 16:16:52 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040191,常见问题,石头分子筛洗烘一体机连接了WIFI，有时候用一个星期，有时候用一个月它就掉线，又要重新连接，是什么问题？,"您好，首先请您确认是否使用完经常拔电。断电之后洗衣机会重新连接网络。
如果无法自动重连，可能出现以下问题：
洗衣机路由器距离洗衣机太远，可能导致网络不稳定
家里的WIFI连接的智能产品过多，可能会被其他机器挤掉
（以上测试完，如果还不能解决问题，请用户拍摄视频给研发人员分析）",H1Neo,2023-09-04 16:13:04 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040147,常见问题,石头洗烘一体机使用时有噪音？,"您好，石头分子筛洗烘一体机的整机运行噪音还是比较小的呢。
洗衣机洗涤过程行中，机器本身内置电机等元器件，以及进水管对洗衣机注水，排水管排水等工作状态会发出常见工作运行时的噪音，属正常现象。（洗涤噪音≤48dB（A））
脱水过程中，衣物的偏心造成洗衣机有振动，产生噪音，同时机器本身内置电机等元器件，工作状态会发出常见电机运行时的噪音，属正常现象。（脱水噪音≤68dB（A））
烘干状态下，机器本身内置烘干风机等元器件，以及进水管对洗衣机注水，排水管排水等工作状态会发出常见工作运行时的噪音，属正常现象。（烘干噪音≤60dB（A））
排水泵工作时形成的声音，属于正常噪音；该声音在一半水一半空气搅动时尤为明显，主要发生在排水的后期和程序开始排水的动作； 
选择洗烘模式高转速噪音，在脱水阶段，洗衣机部分程序会提高转速，达到更好的脱水效果，可以有效的降低烘干时间，高转速所产生的脱水噪音，属正常现象，请您放心使用。",H1Neo,2023-09-04 16:15:07 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040144,常见问题,石头洗烘一体机在洗衣中途是否可以打开洗涤剂储液盒？,您好，我们是不建议在洗衣机运行过程中抽取储液盒的，容易造成投放异常或有水溢出而影响您的使用，洗衣液/柔顺剂都建议您在洗衣前添加完成。,H1Neo,2023-09-04 15:57:04 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040146,常见问题,石头洗烘一体机工作时振动或噪音过大怎么办？,"您好，请检查并确认您的洗衣机是否出现了以下问题：
检查运输螺栓是否全部拆除
检查洗衣机是否碰到了其他物品
检查机器4个底脚是否调整至水平，可以双手按压机器上盖对角确认。
检查洗衣机滚筒内衣物是否放置均匀
确认滚筒内的衣物是否有拉锁等金属件碰撞产生的噪音
（若以上排查无效，可让用户提供振动过大视频，找研发分析。也可联系电话客服：400-900-1755，详细描述问题，进一步分析）",H1Neo,2023-09-04 16:03:51 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040131,常见问题,石头洗烘一体机排水泵拧开后有水流出来？,"您好，所有的滚筒洗衣机都会有排水泵滤芯，用来过滤一些洗涤线屑的，以免影响机器正常运行。建议每月清洁一次。
当您拧开排水泵滤芯，可以先将紧急排水管里面的余水接到盛水容器中，在排水泵下方也可以放置盛水容器或毛巾接住泵内余水，这些余水均属正常现象，用容器接住倒掉即可。",H1Neo,2023-09-04 16:05:07 已生效,衡晶晶,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040135,常见问题,石头洗烘一体机控制面板上的程序参数如何调节？如：预约、温度、漂洗、转速等,您好，当您选择完所需使用的洗衣模式和洗衣程序后，就可以在控制面板上，点击上述参数按键，显示屏上会出现可供选择的参数，参数以轮播的方式显示，确认后停留在所选参数上，即可选择成功。您也可以在手机APP上进行参数调节,H1Neo,2023-09-04 16:20:52 已生效,李静,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040128,常见问题,石头洗烘一体机断电记忆功能，是否有时间限制？（无时间限制）,您好，洗衣机在正常运行中，遇到断电情况，恢复来电后会保持断电前的程序状态，按开始/暂停键启动运行即可。,H1Neo,2023-09-04 15:58:51 已生效,衡晶晶,2023-09-07 11:38:00.000000,h1neo,1,ICMU038,洗衣机,
ICWIKI202309040143,常见问题,石头洗烘一体机洗涤时，筒内泡沫过多正常吗？,"排查：1，用户是否手动添加的洗衣液？且自动投放还在正常开启

A：您好，如果没有影响洗衣机正常工作，您感觉洗涤内衣物时泡沫过多，可使用手机APP，减少洗涤剂用量。
你也可以查看一下使用的洗衣液是否为高泡沫或浓缩型，建议更换成滚筒洗衣机适用的低泡洗衣液。",H1Neo,2023-12-04 09:52:06 已生效,李静,2023-12-04 09:52:00.000000,h1neo,1,ICMU038,洗衣机,
